,WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY,Desc,Category,Sub-Category,SUMPRICE,COUNTPRICE,AVGPRICE,RELPRICE
445403,2011-07-27,367.0,1600027527,15.0,13.0,12.0,44.4,2.96,2.96,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.18,7,3.025714285714286,0.9782813975448535
445404,2011-07-27,367.0,1600027528,42.0,35.0,15.0,201.18,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.18,7,3.025714285714286,1.5830972615675165
445405,2011-07-27,367.0,1600027564,27.0,24.0,13.0,86.13,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,21.18,7,3.025714285714286,1.054296506137866
445409,2011-07-27,367.0,3000006340,2.0,2.0,2.0,4.38,2.19,3.19,0.0,0.0,1.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,21.18,7,3.025714285714286,0.7237960339943342
445412,2011-07-27,367.0,3800031829,19.0,15.0,6.0,73.91,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,21.18,7,3.025714285714286,1.285646836638338
448860,2011-08-03,367.0,1111085319,16.0,14.0,14.0,26.24,1.64,1.88,0.0,0.0,1.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,0.5180505415162454
448862,2011-08-03,367.0,1111085350,16.0,14.0,13.0,39.52,2.47,2.47,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,0.7802346570397112
448866,2011-08-03,367.0,1600027527,39.0,37.0,37.0,116.61,2.99,2.96,1.0,1.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,0.9444945848375451
448867,2011-08-03,367.0,1600027528,34.0,25.0,9.0,162.86,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,1.513086642599278
448868,2011-08-03,367.0,1600027564,29.0,23.0,14.0,92.51,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,1.0076714801444042
448873,2011-08-03,367.0,3000006340,2.0,2.0,2.0,6.38,3.19,3.19,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,1.0076714801444042
448876,2011-08-03,367.0,3800031829,24.0,19.0,10.0,93.36,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,22.16,7,3.165714285714286,1.2287906137184115
452263,2011-08-10,367.0,1111085319,20.0,19.0,19.0,37.4,1.87,1.87,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.6296296296296298
452265,2011-08-10,367.0,1111085350,4.0,4.0,4.0,9.88,2.47,2.47,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.8316498316498318
452269,2011-08-10,367.0,1600027527,13.0,13.0,13.0,33.8,2.6,2.96,0.0,0.0,1.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.8754208754208755
452270,2011-08-10,367.0,1600027528,60.0,47.0,31.0,230.4,3.84,4.79,1.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.292929292929293
452271,2011-08-10,367.0,1600027564,25.0,23.0,14.0,73.25,2.93,2.93,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,0.9865319865319867
452274,2011-08-10,367.0,3000006340,3.0,2.0,1.0,9.57,3.19,3.19,0.0,0.0,0.0,QKER LIFE ORIGINAL,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.0740740740740742
452278,2011-08-10,367.0,3800031829,20.0,17.0,9.0,77.8,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,20.79,7,2.9699999999999998,1.30976430976431
455609,2011-08-17,367.0,1111085319,10.0,9.0,9.0,17.0,1.7,1.7,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,16.31,6,2.7183333333333333,0.6253832004904967
455611,2011-08-17,367.0,1111085350,7.0,7.0,7.0,14.91,2.13,2.47,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,16.31,6,2.7183333333333333,0.7835683629675045
455615,2011-08-17,367.0,1600027527,11.0,11.0,11.0,21.45,1.95,2.96,0.0,0.0,1.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,16.31,6,2.7183333333333333,0.7173513182096873
455616,2011-08-17,367.0,1600027528,58.0,49.0,34.0,225.04,3.88,4.79,1.0,1.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,16.31,6,2.7183333333333333,1.4273451870018394
455617,2011-08-17,367.0,1600027564,21.0,20.0,12.0,57.96,2.76,2.76,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,16.31,6,2.7183333333333333,1.015328019619865
455622,2011-08-17,367.0,3800031829,17.0,15.0,7.0,66.13,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,16.31,6,2.7183333333333333,1.4310239117106072
458952,2011-08-24,367.0,1111085319,9.0,9.0,9.0,16.83,1.87,1.87,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,16.86,6,2.81,0.6654804270462634
458954,2011-08-24,367.0,1111085350,10.0,9.0,9.0,21.7,2.17,2.47,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,16.86,6,2.81,0.7722419928825622
458958,2011-08-24,367.0,1600027527,3.0,3.0,3.0,6.15,2.05,2.96,0.0,0.0,1.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,16.86,6,2.81,0.7295373665480426
458959,2011-08-24,367.0,1600027528,39.0,32.0,22.0,149.37,3.83,4.79,0.0,1.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,16.86,6,2.81,1.3629893238434163
458960,2011-08-24,367.0,1600027564,22.0,21.0,9.0,67.1,3.05,3.05,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,16.86,6,2.81,1.085409252669039
458963,2011-08-24,367.0,3800031829,27.0,22.0,12.0,105.03,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,16.86,6,2.81,1.3843416370106763
462296,2011-08-31,367.0,1111085319,5.0,5.0,5.0,9.45,1.89,1.89,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.97,6,3.1616666666666666,0.5977859778597786
462298,2011-08-31,367.0,1111085350,12.0,11.0,11.0,29.88,2.49,2.49,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.97,6,3.1616666666666666,0.7875593041644703
462302,2011-08-31,367.0,1600027527,19.0,19.0,19.0,55.29,2.91,2.91,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.97,6,3.1616666666666666,0.9204006325777544
462303,2011-08-31,367.0,1600027528,32.0,26.0,11.0,153.28,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.97,6,3.1616666666666666,1.515023721665788
462304,2011-08-31,367.0,1600027564,17.0,16.0,5.0,51.0,3.0,3.0,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.97,6,3.1616666666666666,0.9488666315234581
462310,2011-08-31,367.0,3800031829,40.0,32.0,14.0,155.6,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.97,6,3.1616666666666666,1.2303637322087506
465665,2011-09-07,367.0,1111085319,22.0,21.0,21.0,41.36,1.88,1.88,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.5949367088607596
465667,2011-09-07,367.0,1111085350,17.0,16.0,16.0,41.99,2.47,2.47,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.7816455696202533
465671,2011-09-07,367.0,1600027527,14.0,14.0,14.0,39.9,2.85,2.85,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.9018987341772153
465672,2011-09-07,367.0,1600027528,32.0,26.0,11.0,153.28,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,1.5158227848101267
465673,2011-09-07,367.0,1600027564,30.0,28.0,15.0,92.4,3.08,3.08,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.9746835443037976
465680,2011-09-07,367.0,3800031829,22.0,19.0,12.0,85.58,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,1.2310126582278482
469046,2011-09-14,367.0,1111085319,23.0,22.0,22.0,43.47,1.89,1.89,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.98,6,3.1633333333333336,0.5974710221285563
469048,2011-09-14,367.0,1111085350,19.0,14.0,14.0,46.74,2.46,2.46,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.98,6,3.1633333333333336,0.7776606954689146
469052,2011-09-14,367.0,1600027527,40.0,37.0,37.0,120.8,3.02,3.02,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.98,6,3.1633333333333336,0.9546891464699683
469053,2011-09-14,367.0,1600027528,21.0,18.0,10.0,100.59,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.98,6,3.1633333333333336,1.5142255005268703
469054,2011-09-14,367.0,1600027564,25.0,25.0,20.0,73.25,2.93,2.93,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.98,6,3.1633333333333336,0.9262381454162276
469059,2011-09-14,367.0,3800031829,23.0,19.0,13.0,89.47,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.98,6,3.1633333333333336,1.2297154899894625
472454,2011-09-21,367.0,1111085319,16.0,16.0,16.0,29.92,1.87,1.87,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.5917721518987342
472456,2011-09-21,367.0,1111085350,19.0,16.0,15.0,47.31,2.49,2.49,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.7879746835443039
472460,2011-09-21,367.0,1600027527,24.0,24.0,23.0,73.68,3.07,3.07,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.9715189873417722
472461,2011-09-21,367.0,1600027528,22.0,18.0,10.0,105.38,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,1.5158227848101267
472462,2011-09-21,367.0,1600027564,19.0,19.0,15.0,54.15,2.85,2.85,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,0.9018987341772153
472468,2011-09-21,367.0,3800031829,14.0,12.0,7.0,54.46,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.959999999999997,6,3.1599999999999997,1.2310126582278482
475759,2011-09-28,367.0,1111085319,19.0,17.0,17.0,35.91,1.89,1.89,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.31,6,3.2183333333333333,0.587260486794407
475761,2011-09-28,367.0,1111085350,17.0,17.0,16.0,42.16,2.48,2.48,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.31,6,3.2183333333333333,0.7705851890212325
475765,2011-09-28,367.0,1600027527,17.0,17.0,17.0,52.19,3.07,3.07,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.31,6,3.2183333333333333,0.9539098912480579
475766,2011-09-28,367.0,1600027528,31.0,25.0,15.0,148.49,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.31,6,3.2183333333333333,1.4883480062143968
475767,2011-09-28,367.0,1600027564,26.0,24.0,11.0,82.94,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.31,6,3.2183333333333333,0.9911962713619886
475771,2011-09-28,367.0,3800031829,25.0,22.0,8.0,97.25,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.31,6,3.2183333333333333,1.2087001553599173
479006,2011-10-05,367.0,1111085319,16.0,14.0,14.0,31.84,1.99,1.99,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.409999999999997,6,3.2349999999999994,0.6151468315301392
479008,2011-10-05,367.0,1111085350,18.0,18.0,18.0,44.64,2.48,2.48,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.409999999999997,6,3.2349999999999994,0.7666151468315303
479012,2011-10-05,367.0,1600027527,15.0,15.0,15.0,46.05,3.07,3.07,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.409999999999997,6,3.2349999999999994,0.9489953632148378
479013,2011-10-05,367.0,1600027528,40.0,30.0,18.0,191.6,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.409999999999997,6,3.2349999999999994,1.4806800618238025
479014,2011-10-05,367.0,1600027564,22.0,21.0,16.0,70.18,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.409999999999997,6,3.2349999999999994,0.9860896445131377
479019,2011-10-05,367.0,3800031829,27.0,22.0,15.0,105.03,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.409999999999997,6,3.2349999999999994,1.2024729520865536
482326,2011-10-12,367.0,1111085319,14.0,14.0,14.0,27.72,1.98,1.98,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.279999999999998,6,3.213333333333333,0.6161825726141079
482328,2011-10-12,367.0,1111085350,15.0,15.0,15.0,37.05,2.47,2.47,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.279999999999998,6,3.213333333333333,0.7686721991701246
482332,2011-10-12,367.0,1600027527,18.0,16.0,15.0,55.26,3.07,3.07,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.279999999999998,6,3.213333333333333,0.9553941908713693
482333,2011-10-12,367.0,1600027528,36.0,28.0,14.0,172.44,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.279999999999998,6,3.213333333333333,1.490663900414938
482334,2011-10-12,367.0,1600027564,29.0,27.0,24.0,89.32,3.08,3.08,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.279999999999998,6,3.213333333333333,0.9585062240663902
482340,2011-10-12,367.0,3800031829,21.0,16.0,10.0,81.69,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.279999999999998,6,3.213333333333333,1.2105809128630707
485646,2011-10-19,367.0,1111085319,14.0,13.0,13.0,27.86,1.99,1.99,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.38,6,3.23,0.6160990712074303
485648,2011-10-19,367.0,1111085350,12.0,12.0,11.0,29.4,2.45,2.45,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.38,6,3.23,0.758513931888545
485652,2011-10-19,367.0,1600027527,7.0,7.0,7.0,21.49,3.07,3.07,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.38,6,3.23,0.9504643962848297
485653,2011-10-19,367.0,1600027528,27.0,22.0,16.0,129.33,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.38,6,3.23,1.4829721362229102
485654,2011-10-19,367.0,1600027564,23.0,21.0,18.0,73.37,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.38,6,3.23,0.9876160990712074
485657,2011-10-19,367.0,3800031829,12.0,11.0,8.0,46.68,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.38,6,3.23,1.2043343653250775
488927,2011-10-26,367.0,1111085319,5.0,5.0,5.0,9.75,1.95,1.95,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.419999999999998,6,3.2366666666666664,0.6024716786817714
488929,2011-10-26,367.0,1111085350,25.0,21.0,21.0,62.0,2.48,2.48,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.419999999999998,6,3.2366666666666664,0.7662203913491247
488933,2011-10-26,367.0,1600027527,6.0,6.0,6.0,18.72,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.419999999999998,6,3.2366666666666664,0.9639546858908343
488934,2011-10-26,367.0,1600027528,30.0,27.0,14.0,143.7,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.419999999999998,6,3.2366666666666664,1.4799176107106078
488935,2011-10-26,367.0,1600027564,17.0,17.0,13.0,54.23,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.419999999999998,6,3.2366666666666664,0.9855818743563337
488938,2011-10-26,367.0,3800031829,24.0,19.0,14.0,93.36,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.419999999999998,6,3.2366666666666664,1.2018537590113287
492175,2011-11-02,367.0,1111085319,13.0,13.0,13.0,25.87,1.99,1.99,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.43,6,3.2383333333333333,0.6145136387030365
492177,2011-11-02,367.0,1111085350,19.0,19.0,19.0,46.55,2.45,2.45,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.43,6,3.2383333333333333,0.7565620174987134
492181,2011-11-02,367.0,1600027527,8.0,8.0,7.0,24.96,3.12,3.12,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.43,6,3.2383333333333333,0.9634585692228513
492182,2011-11-02,367.0,1600027528,27.0,24.0,17.0,129.33,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.43,6,3.2383333333333333,1.4791559444158517
492183,2011-11-02,367.0,1600027564,28.0,27.0,23.0,89.32,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.43,6,3.2383333333333333,0.9850746268656716
492189,2011-11-02,367.0,3800031829,31.0,28.0,17.0,120.59,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.43,6,3.2383333333333333,1.2012352032938756
495453,2011-11-09,367.0,1111085319,16.0,13.0,12.0,31.36,1.96,1.96,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,19.349999999999998,6,3.2249999999999996,0.6077519379844962
495455,2011-11-09,367.0,1111085350,21.0,19.0,19.0,51.87,2.47,2.47,0.0,0.0,0.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,19.349999999999998,6,3.2249999999999996,0.7658914728682172
495459,2011-11-09,367.0,1600027527,23.0,23.0,21.0,70.15,3.05,3.05,0.0,0.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.349999999999998,6,3.2249999999999996,0.9457364341085271
495460,2011-11-09,367.0,1600027528,25.0,21.0,17.0,119.75,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.349999999999998,6,3.2249999999999996,1.4852713178294576
495461,2011-11-09,367.0,1600027564,17.0,16.0,15.0,54.23,3.19,3.19,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,19.349999999999998,6,3.2249999999999996,0.9891472868217055
495465,2011-11-09,367.0,3800031829,13.0,11.0,8.0,50.57,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,19.349999999999998,6,3.2249999999999996,1.2062015503875971
498799,2011-11-16,367.0,1111085319,13.0,12.0,12.0,25.35,1.95,1.95,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,0.6365614798694234
498801,2011-11-16,367.0,1111085350,27.0,19.0,19.0,54.0,2.0,2.47,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,0.6528835690968444
498805,2011-11-16,367.0,1600027527,18.0,18.0,18.0,48.42,2.69,3.05,0.0,0.0,1.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,0.8781284004352558
498806,2011-11-16,367.0,1600027528,26.0,21.0,18.0,124.54,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,1.5636561479869424
498807,2011-11-16,367.0,1600027564,24.0,23.0,21.0,73.44,3.06,3.06,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,0.9989118607181721
498813,2011-11-16,367.0,3800031829,20.0,18.0,16.0,77.8,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,1.2698585418933626
502125,2011-11-23,367.0,1111085319,12.0,11.0,11.0,23.88,1.99,1.99,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,17.52,6,2.92,0.6815068493150686
502127,2011-11-23,367.0,1111085350,28.0,23.0,22.0,54.6,1.95,2.47,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,17.52,6,2.92,0.6678082191780822
502131,2011-11-23,367.0,1600027527,53.0,33.0,32.0,132.5,2.5,3.05,1.0,1.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,17.52,6,2.92,0.8561643835616438
502132,2011-11-23,367.0,1600027528,25.0,17.0,13.0,119.75,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,17.52,6,2.92,1.6404109589041096
502133,2011-11-23,367.0,1600027564,46.0,33.0,31.0,110.4,2.4,3.06,1.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,17.52,6,2.92,0.821917808219178
502139,2011-11-23,367.0,3800031829,20.0,14.0,12.0,77.8,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,17.52,6,2.92,1.332191780821918
505415,2011-11-30,367.0,1111085319,8.0,8.0,8.0,15.92,1.99,1.99,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,17.39,6,2.8983333333333334,0.6866014951121334
505417,2011-11-30,367.0,1111085350,15.0,12.0,12.0,28.05,1.87,2.47,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,17.39,6,2.8983333333333334,0.6451983898792409
505421,2011-11-30,367.0,1600027527,44.0,31.0,30.0,107.36,2.44,3.05,1.0,1.0,0.0,GM HONEY NUT CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,17.39,6,2.8983333333333334,0.8418631397354801
505422,2011-11-30,367.0,1600027528,29.0,22.0,14.0,138.91,4.79,4.79,0.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,17.39,6,2.8983333333333334,1.6526739505462908
505423,2011-11-30,367.0,1600027564,49.0,36.0,31.0,118.09,2.41,3.06,1.0,0.0,0.0,GM CHEERIOS,COLD CEREAL,ALL FAMILY CEREAL,17.39,6,2.8983333333333334,0.8315123634272571
505426,2011-11-30,367.0,3800031829,29.0,21.0,18.0,112.81,3.89,3.89,0.0,0.0,0.0,KELL BITE SIZE MINI WHEAT,COLD CEREAL,ALL FAMILY CEREAL,17.39,6,2.8983333333333334,1.3421506612995975
508651,2011-12-07,367.0,1111085319,12.0,12.0,12.0,21.84,1.82,1.82,0.0,0.0,0.0,PL HONEY NUT TOASTD OATS,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,0.5941240478781284
508653,2011-12-07,367.0,1111085350,27.0,22.0,22.0,52.65,1.95,2.47,0.0,0.0,1.0,PL BT SZ FRSTD SHRD WHT,COLD CEREAL,ALL FAMILY CEREAL,18.38,6,3.063333333333333,0.6365614798694234
