area_code,area,item_code,item,element_code,element,unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
58,Ecuador,328,Seed cotton,5419,Yield,hg/ha,22363,13068,12062,12070,13626,13064,13132,13148,13103,13347,13267,13450,12769,12727,12879
58,Ecuador,328,Seed cotton,5510,Production,tonnes,9350,7855,3855,1207,3724,3428,3480,3550,3800,4004,3980,4035,4150,4200,4250
58,Ecuador,328,Seed cotton,5525,Seed,tonnes,,74,54,17,17,17,17,17,18,18,19,19,19,19,
60,El Salvador,328,Seed cotton,5312,Area harvested,ha,1610,202,263,157,2105,4055,1237,43,70,33,73,246,378,56,60
60,El Salvador,328,Seed cotton,5419,Yield,hg/ha,19702,24406,20076,12994,22185,9184,6766,10930,22714,20606,22727,19472,19471,25893,24667
60,El Salvador,328,Seed cotton,5510,Production,tonnes,3172,493,528,204,4670,3724,837,47,159,68,165,479,736,145,148
86,Grenada,328,Seed cotton,5312,Area harvested,ha,140,140,140,140,140,140,140,140,160,180,171,169,155,150,150
86,Grenada,328,Seed cotton,5419,Yield,hg/ha,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2747,2883,3226,3333,3333
86,Grenada,328,Seed cotton,5510,Production,tonnes,35,35,35,35,35,35,35,35,40,45,47,49,50,50,50
87,Guadeloupe,328,Seed cotton,5312,Area harvested,ha,,,,,,,,,,,,,,,
87,Guadeloupe,328,Seed cotton,5419,Yield,hg/ha,,,,,,,,,,,,,,,
87,Guadeloupe,328,Seed cotton,5510,Production,tonnes,,,,,,,,,,,,,,,
89,Guatemala,328,Seed cotton,5312,Area harvested,ha,1400,2000,1400,1323,1332,1308,1285,1500,1215,1162,1140,1150,1100,1100,1100
89,Guatemala,328,Seed cotton,5419,Yield,hg/ha,21429,22831,22771,22945,23162,23370,23465,21333,24449,25129,27193,27087,27455,27636,28000
89,Guatemala,328,Seed cotton,5510,Production,tonnes,3000,4566,3188,3036,3085,3058,3016,3200,2970,2921,3100,3115,3020,3040,3080
93,Haiti,328,Seed cotton,5312,Area harvested,ha,3500,3500,3600,3650,3700,3520,3550,3789,3500,2548,2000,2000,2000,2000,2086
93,Haiti,328,Seed cotton,5419,Yield,hg/ha,4286,3429,3889,3836,3784,3977,3944,3959,3429,4290,5000,5000,5000,5000,4754
93,Haiti,328,Seed cotton,5510,Production,tonnes,1500,1200,1400,1400,1400,1400,1400,1500,1200,1093,1000,1000,1000,1000,992
95,Honduras,328,Seed cotton,5312,Area harvested,ha,1000,1000,1050,1100,1100,1100,1100,1100,1400,1500,1550,1650,1600,1600,1600
95,Honduras,328,Seed cotton,5419,Yield,hg/ha,12270,19000,18095,17273,17273,17273,17273,17273,18031,18533,18387,18182,18750,18750,18750
95,Honduras,328,Seed cotton,5510,Production,tonnes,1227,1900,1900,1900,1900,1900,1900,1900,2524,2780,2850,3000,3000,3000,3000
138,Mexico,328,Seed cotton,5312,Area harvested,ha,77232,88535,39597,60634,109100,128244,116557,108721,99692,72049,112937,193485,154995,124050,183553
138,Mexico,328,Seed cotton,5419,Yield,hg/ha,28983,31268,31132,34573,35322,31266,38424,34848,36636,38658,39003,38569,43141,47347,46936
138,Mexico,328,Seed cotton,5510,Production,tonnes,223844,276834,123273,209631,385360,400965,447853,378870,365227,278526,440490,746246,668662,587337,861531
142,Montserrat,328,Seed cotton,5312,Area harvested,ha,28,28,29,28,28,27,26,25,23,22,20,19,18,20,20
142,Montserrat,328,Seed cotton,5419,Yield,hg/ha,9171,9174,9177,9178,9196,9217,9241,9200,9303,9337,9364,9375,9444,9000,10000
142,Montserrat,328,Seed cotton,5510,Production,tonnes,26,26,26,26,25,25,24,23,22,20,19,18,17,18,20
157,Nicaragua,328,Seed cotton,5312,Area harvested,ha,1550,1200,1500,1550,1600,1650,1700,1750,1750,1850,1900,2350,2200,2200,2200
157,Nicaragua,328,Seed cotton,5419,Yield,hg/ha,17097,19417,19000,19355,19375,19394,19412,19429,19429,18437,15842,16936,18182,19091,20455
157,Nicaragua,328,Seed cotton,5510,Production,tonnes,2650,2330,2850,3000,3100,3200,3300,3400,3400,3411,3010,3980,4000,4200,4500
169,Paraguay,328,Seed cotton,5312,Area harvested,ha,194760,297865,169671,186405,320000,225000,245000,110000,66256,30000,13727,24845,50000,45000,14000
169,Paraguay,328,Seed cotton,5419,Yield,hg/ha,12661,9885,7289,9268,10313,8800,7347,9545,9623,6000,10967,12321,5760,11000,11000
169,Paraguay,328,Seed cotton,5510,Production,tonnes,246594,294444,123667,172760,330000,198000,180000,105000,63760,18000,15054,30612,28800,49500,15400
170,Peru,328,Seed cotton,5312,Area harvested,ha,89243,68806,72028,67802,88908,93250,91787,89428,70507,40639,27963,45811,50685,31145,31450
170,Peru,328,Seed cotton,5419,Yield,hg/ha,17232,19266,17580,20149,21111,22232,23250,24091,23742,23615,22801,26641,21891,26486,29403
170,Peru,328,Seed cotton,5510,Production,tonnes,153786,132560,126622,136612,187697,207316,213409,215439,167397,95968,63758,122047,110954,82492,92471
188,Saint Kitts and Nevis,328,Seed cotton,5312,Area harvested,ha,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5
188,Saint Kitts and Nevis,328,Seed cotton,5419,Yield,hg/ha,3333,3333,3333,3333,3333,3333,3333,3333,3333,3079,2989,3107,3077,3046,3016
188,Saint Kitts and Nevis,328,Seed cotton,5510,Production,tonnes,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
191,Saint Vincent and the Grenadines,328,Seed cotton,5312,Area harvested,ha,,,,,,,,,,,,,,,
191,Saint Vincent and the Grenadines,328,Seed cotton,5419,Yield,hg/ha,,,,,,,,,,,,,,,
191,Saint Vincent and the Grenadines,328,Seed cotton,5510,Production,tonnes,,,,,,,,,,,,,,,
231,United States of America,328,Seed cotton,5312,Area harvested,ha,5282000,5596000,5025000,4857660,5284040,5585770,5152640,4244830,3062980,3046790,4329660,3828730,3772440,3053140,3782560
231,United States of America,328,Seed cotton,5419,Yield,hg/ha,18138,19980,18620,20628,23731,23052,22619,23933,21846,21062,21881,25448,27251,24977,25886
231,United States of America,328,Seed cotton,5510,Production,tonnes,9580630,11180979,9356670,10020620,12539350,12876180,11654560,10158983,6691370,6417250,9473800,9743176,10280230,7625804,9791640
234,Uruguay,328,Seed cotton,5312,Area harvested,ha,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
234,Uruguay,328,Seed cotton,5419,Yield,hg/ha,,,,,,,,,42390,44326,46263,48199,50135,52071,54008
234,Uruguay,328,Seed cotton,5510,Production,tonnes,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4
236,Venezuela (Bolivarian Republic of),328,Seed cotton,5312,Area harvested,ha,14538,15069,13478,10323,20985,30382,15388,14491,10959,11000,10446,23884,11386,9294,9037
236,Venezuela (Bolivarian Republic of),328,Seed cotton,5419,Yield,hg/ha,11572,9345,11528,12527,13270,13487,9795,12409,11964,6565,8494,10157,13115,11845,7403
236,Venezuela (Bolivarian Republic of),328,Seed cotton,5510,Production,tonnes,16823,14082,15538,12932,27847,40976,15073,17982,13111,7221,8873,24259,14933,11009,6690
19,Bolivia (Plurinational State of),289,Sesame seed,5312,Area harvested,ha,3899,500,2000,11000,31000,40000,45000,32000,12821,25000,25000,24000,25142,15000,15841
19,Bolivia (Plurinational State of),289,Sesame seed,5419,Yield,hg/ha,9736,10000,10000,8000,7355,5000,5000,4592,4360,6000,4000,5000,5180,5700,5075
19,Bolivia (Plurinational State of),289,Sesame seed,5510,Production,tonnes,3795,500,2000,8800,22800,20000,22500,14693,5590,15000,10000,12000,13024,8550,8039
21,Brazil,289,Sesame seed,5312,Area harvested,ha,24000,24000,24000,24000,24000,25000,25000,11000,10000,9000,8000,9000,10000,10000,10000
21,Brazil,289,Sesame seed,5419,Yield,hg/ha,6250,6250,6250,6250,6250,6400,6400,6364,7000,6667,6250,6667,6000,7000,7000
21,Brazil,289,Sesame seed,5510,Production,tonnes,15000,15000,15000,15000,15000,16000,16000,7000,7000,6000,5000,6000,6000,7000,7000
21,Brazil,289,Sesame seed,5525,Seed,tonnes,240,240,240,240,250,250,110,100,90,80,90,100,100,100,
44,Colombia,289,Sesame seed,5312,Area harvested,ha,6398,5434,4727,4161,4051,3000,6000,5000,5000,4000,3000,2106,1611,2655,5346
44,Colombia,289,Sesame seed,5419,Yield,hg/ha,6429,7019,6550,6544,7803,6667,8333,6000,6000,7500,6667,7730,15022,7870,7044
44,Colombia,289,Sesame seed,5510,Production,tonnes,4113,3814,3096,2723,3161,2000,5000,3000,3000,3000,2000,1628,2420,2090,3765
44,Colombia,289,Sesame seed,5525,Seed,tonnes,43,38,33,32,24,48,40,40,32,24,17,19,21,21,
48,Costa Rica,289,Sesame seed,5312,Area harvested,ha,277,216,218,221,216,221,226,230,234,238,243,248,250,250,260
48,Costa Rica,289,Sesame seed,5419,Yield,hg/ha,5981,5877,5878,5878,5865,5867,5870,5870,5896,5913,5930,5948,6000,6000,5989
48,Costa Rica,289,Sesame seed,5510,Production,tonnes,166,127,128,130,127,130,132,135,138,141,144,148,150,150,156
48,Costa Rica,289,Sesame seed,5525,Seed,tonnes,2,1,1,2,2,2,2,2,2,2,2,2,2,2,
56,Dominican Republic,289,Sesame seed,5312,Area harvested,ha,,,,,,,,,,,,,,,
56,Dominican Republic,289,Sesame seed,5419,Yield,hg/ha,,,,,,,,,,,,,,,
56,Dominican Republic,289,Sesame seed,5510,Production,tonnes,,,,,,,,,,,,,,,
56,Dominican Republic,289,Sesame seed,5525,Seed,tonnes,,,,,,,,,,,,,,,
58,Ecuador,289,Sesame seed,5312,Area harvested,ha,25,20,35,36,33,30,28,28,29,33,30,27,27,25,24
58,Ecuador,289,Sesame seed,5419,Yield,hg/ha,5600,5500,7714,7778,8788,8667,7857,7857,7931,7576,7766,7852,7848,7905,7962
58,Ecuador,289,Sesame seed,5510,Production,tonnes,14,11,27,28,29,26,22,22,23,25,23,21,21,20,19
58,Ecuador,289,Sesame seed,5525,Seed,tonnes,1,1,,,1,1,1,1,1,1,1,1,1,1,
60,El Salvador,289,Sesame seed,5312,Area harvested,ha,8400,11000,4700,2167,2167,2446,2516,2520,2100,1469,2809,3000,3000,3313,4630
60,El Salvador,289,Sesame seed,5419,Yield,hg/ha,7557,7273,7279,7803,7803,7482,7806,7794,7790,6862,6488,6667,6667,8270,8441
60,El Salvador,289,Sesame seed,5510,Production,tonnes,6348,8000,3421,1691,1691,1830,1964,1964,1636,1008,1823,2000,2000,2740,3908
60,El Salvador,289,Sesame seed,5525,Seed,tonnes,704,301,139,704,157,161,161,134,94,180,192,192,212,214,
89,Guatemala,289,Sesame seed,5312,Area harvested,ha,52500,52500,53550,55000,50400,52500,52500,51356,34936,34230,35265,30240,37800,38430,37660
89,Guatemala,289,Sesame seed,5419,Yield,hg/ha,3629,6048,6048,6182,8272,8353,7026,6966,9002,11105,14142,13052,13512,13761,13968
89,Guatemala,289,Sesame seed,5510,Production,tonnes,19051,31751,32386,34000,41690,43852,36884,35776,31448,38012,49870,39468,51075,52885,52604
89,Guatemala,289,Sesame seed,5525,Seed,tonnes,315,321,330,302,315,315,308,210,205,212,181,227,231,231,
93,Haiti,289,Sesame seed,5312,Area harvested,ha,13000,13000,13500,14000,14500,14912,15807,15772,15056,14897,15360,15557,15681,15805,15930
93,Haiti,289,Sesame seed,5419,Yield,hg/ha,2923,2923,2407,2286,2897,2817,2657,2663,2657,2651,2644,2638,2632,2626,2620
93,Haiti,289,Sesame seed,5510,Production,tonnes,3800,3800,3250,3200,4200,4200,4200,4200,4000,3949,4062,4105,4128,4151,4174
93,Haiti,289,Sesame seed,5525,Seed,tonnes,39,41,42,44,45,42,49,45,38,34,33,32,32,32,
95,Honduras,289,Sesame seed,5312,Area harvested,ha,860,800,350,770,1050,1200,1089,1100,1026,1009,990,973,1000,1000,1050
95,Honduras,289,Sesame seed,5419,Yield,hg/ha,8140,8125,7800,8442,8438,7917,8222,8145,8362,8396,8443,8483,9000,9000,8457
95,Honduras,289,Sesame seed,5510,Production,tonnes,700,650,273,650,886,950,895,896,858,848,836,825,900,900,888
95,Honduras,289,Sesame seed,5525,Seed,tonnes,6,3,6,8,10,8,8,9,9,8,9,8,8,8,
138,Mexico,289,Sesame seed,5312,Area harvested,ha,69702,70943,37353,55600,55600,37741,38529,48168,48398,51876,70504,71308,58892,63642,96318
138,Mexico,289,Sesame seed,5419,Yield,hg/ha,5850,6044,5411,5576,5953,5310,5519,6031,6126,5498,5289,5690,7124,6524,6739
138,Mexico,289,Sesame seed,5510,Production,tonnes,40777,42879,20210,31000,33100,20042,21263,29050,29651,28523,37289,40571,41953,41522,64911
138,Mexico,289,Sesame seed,5525,Seed,tonnes,750,495,583,593,608,445,509,603,651,828,984,653,712,715,
157,Nicaragua,289,Sesame seed,5312,Area harvested,ha,11295,8255,2350,8228,16281,11498,9176,9162,8269,7251,7402,9121,7089,8074,12530
157,Nicaragua,289,Sesame seed,5419,Yield,hg/ha,3759,5066,4264,6519,5554,5110,7160,5111,6007,7038,4904,5095,8464,7523,5257
157,Nicaragua,289,Sesame seed,5510,Production,tonnes,4246,4182,1002,5364,9042,5876,6570,4683,4967,5103,3630,4648,6000,6074,6587
157,Nicaragua,289,Sesame seed,5525,Seed,tonnes,66,19,66,130,92,73,73,66,58,59,73,57,65,65,
166,Panama,289,Sesame seed,5312,Area harvested,ha,397,398,399,402,415,420,402,400,398,397,396,394,380,380,390
166,Panama,289,Sesame seed,5419,Yield,hg/ha,5174,5172,5170,5144,4867,4881,5290,5382,5481,5579,5677,5767,6184,6184,5967
166,Panama,289,Sesame seed,5510,Production,tonnes,205,206,206,207,202,205,213,215,218,221,225,227,235,235,233
166,Panama,289,Sesame seed,5525,Seed,tonnes,5,4,4,4,4,4,4,4,4,4,4,4,4,4,
169,Paraguay,289,Sesame seed,5312,Area harvested,ha,8825,16479,27107,24263,40000,68000,56000,50000,69857,100000,69185,83304,85000,50000,60000
169,Paraguay,289,Sesame seed,5419,Yield,hg/ha,9454,12092,13285,10399,8500,5147,8929,10000,7164,6500,5801,6050,3290,6000,6900
169,Paraguay,289,Sesame seed,5510,Production,tonnes,8343,19927,36013,25230,34000,35000,50000,50000,50049,65000,40135,50396,27965,30000,41400
169,Paraguay,289,Sesame seed,5525,Seed,tonnes,165,271,243,400,680,560,500,699,1000,692,833,850,500,500,
170,Peru,289,Sesame seed,5312,Area harvested,ha,900,380,105,38,35,27,27,30,23,115,132,251,283,250,233
170,Peru,289,Sesame seed,5419,Yield,hg/ha,9556,9526,8952,12895,10000,22222,22222,23333,16478,9391,8636,7928,8092,8786,9142
170,Peru,289,Sesame seed,5510,Production,tonnes,860,362,94,49,35,60,60,70,38,108,114,199,229,220,213
231,United States of America,289,Sesame seed,5312,Area harvested,ha,,,,,,,,,,,,,,,
231,United States of America,289,Sesame seed,5419,Yield,hg/ha,,,,,,,,,,,,,,,
231,United States of America,289,Sesame seed,5510,Production,tonnes,,,,,,,,,,,,,,,
231,United States of America,289,Sesame seed,5525,Seed,tonnes,,,,,,,,,,,,,,,
236,Venezuela (Bolivarian Republic of),289,Sesame seed,5312,Area harvested,ha,48704,51543,10577,6565,43150,71446,49099,40549,47971,41000,63440,64576,29324,22857,56266
236,Venezuela (Bolivarian Republic of),289,Sesame seed,5419,Yield,hg/ha,6695,5221,4163,8381,4669,6889,5270,4197,3938,3619,2424,3164,6014,5398,4561
236,Venezuela (Bolivarian Republic of),289,Sesame seed,5510,Production,tonnes,32605,26910,4403,5502,20145,49218,25874,17020,18891,14839,15380,20431,17634,12338,25662
236,Venezuela (Bolivarian Republic of),289,Sesame seed,5525,Seed,tonnes,0,0,0,0,0,,,,,,,,,,
9,Argentina,236,Soybeans,5312,Area harvested,ha,8637503,10400193,11405247,12419995,14304539,14032198,15130038,15981264,16387438,16771003,18130800,18764850,17577320,19418824,19252552
9,Argentina,236,Soybeans,5419,Yield,hg/ha,23312,25846,26304,28034,22075,27287,26793,29712,28216,18480,29053,26053,22814,25391,27735
9,Argentina,236,Soybeans,5510,Production,tonnes,20135800,26880852,30000000,34818552,31576752,38289744,40537364,47482784,46238088,30993380,52675464,48888536,40100196,49306200,53397715
9,Argentina,236,Soybeans,5525,Seed,tonnes,586538,640158,693376,798963,791722,846641,887774,913194,992359,1008917,1039624,1039624,1039624,1039624,
23,Belize,236,Soybeans,5312,Area harvested,ha,246,331,845,1053,243,222,304,197,200,304,500,341,613,2623,3045
23,Belize,236,Soybeans,5419,Yield,hg/ha,20122,15861,11077,15717,13086,15315,20132,19137,17500,19243,17472,17478,17243,16054,12732
23,Belize,236,Soybeans,5510,Production,tonnes,495,525,936,1655,318,340,612,377,350,585,873,596,1057,4211,3877
23,Belize,236,Soybeans,5525,Seed,tonnes,13,34,42,10,9,12,8,8,12,12,14,25,105,117,
19,Bolivia (Plurinational State of),236,Soybeans,5312,Area harvested,ha,616964,615292,637124,684213,803990,941068,950118,958279,785793,902218,1086769,1177541,1292826,1222855,1265572
19,Bolivia (Plurinational State of),236,Soybeans,5419,Yield,hg/ha,19406,18727,19564,23180,19725,17991,17040,16654,16031,20977,15579,15804,20590,23116,22742
19,Bolivia (Plurinational State of),236,Soybeans,5510,Production,tonnes,1197251,1152270,1246495,1586031,1585846,1693087,1618966,1595947,1259676,1892619,1693048,1861038,2661910,2826726,2878179
19,Bolivia (Plurinational State of),236,Soybeans,5525,Seed,tonnes,46424,44469,52478,52258,65000,70000,67040,63539,63539,63000,71700,71700,71700,71700,
21,Brazil,236,Soybeans,5312,Area harvested,ha,13640026,13974300,16365400,18524768,21538990,22948874,22047348,20565300,21246302,21750468,23327296,23968663,24975258,27906675,30273763
21,Brazil,236,Soybeans,5419,Yield,hg/ha,23999,27950,26134,28027,23005,22303,23796,28133,28162,26365,29475,31214,26366,29285,28659
21,Brazil,236,Soybeans,5510,Production,tonnes,32734958,39058000,42769000,51919440,49549940,51182072,52464640,57857200,59833104,57345382,68756343,74815447,65848857,81724477,86760520
21,Brazil,236,Soybeans,5525,Seed,tonnes,559536,654616,740992,864054,937072,883308,822856,850109,870471,933564,961296,1003622,1117944,1211455,
33,Canada,236,Soybeans,5312,Area harvested,ha,1060700,1068900,1023800,1048600,1173500,1165200,1201200,1171500,1195400,1383300,1476800,1542400,1679000,1860100,2235100
33,Canada,236,Soybeans,5419,Yield,hg/ha,25483,15298,22814,21679,25939,27082,28850,23011,27906,25351,29424,27530,30294,28810,27062
33,Canada,236,Soybeans,5510,Production,tonnes,2703000,1635200,2335700,2273300,3043900,3155600,3465500,2695700,3335900,3506800,4345300,4246300,5086400,5358900,6048600
33,Canada,236,Soybeans,5525,Seed,tonnes,112100,106600,108800,129600,122000,126000,126000,122400,125700,145200,154300,162000,162000,162000,
40,Chile,236,Soybeans,5312,Area harvested,ha,,,,,,,,,,,,,,,
40,Chile,236,Soybeans,5419,Yield,hg/ha,,,,,,,,,,,,,,,
40,Chile,236,Soybeans,5510,Production,tonnes,,,,,,,,,,,,,,,
40,Chile,236,Soybeans,5525,Seed,tonnes,,,,,,,,,,,,,,,
44,Colombia,236,Soybeans,5312,Area harvested,ha,17231,23546,34500,42000,48000,30800,27300,26450,26050,27000,31604,34657,32521,31538,35914
44,Colombia,236,Soybeans,5419,Yield,hg/ha,22493,26594,23600,21900,16169,20000,20000,20000,21574,22000,17152,21766,26639,27250,25095
44,Colombia,236,Soybeans,5510,Production,tonnes,38757,62619,81420,91980,77611,61600,54600,52900,56200,59400,54207,75436,86634,85942,90126
44,Colombia,236,Soybeans,5525,Seed,tonnes,3000,2800,3500,4000,3000,2700,2600,2600,2600,1802,1635,2375,2400,2400,
48,Costa Rica,236,Soybeans,5312,Area harvested,ha,,,,,,,,,,,,,,,
48,Costa Rica,236,Soybeans,5419,Yield,hg/ha,,,,,,,,,,,,,,,
48,Costa Rica,236,Soybeans,5510,Production,tonnes,,,,,,,,,,,,,,,
58,Ecuador,236,Soybeans,5312,Area harvested,ha,55156,59960,54662,62262,64660,30362,20000,32000,40000,41000,43000,48000,50000,53000,26517
58,Ecuador,236,Soybeans,5419,Yield,hg/ha,17061,18900,19963,17477,16610,19646,11500,17188,16000,16585,16279,16250,16400,16415,12324
58,Ecuador,236,Soybeans,5510,Production,tonnes,94100,113324,109122,108816,107399,59650,23000,55000,64000,68000,70000,78000,82000,87000,32681
58,Ecuador,236,Soybeans,5525,Seed,tonnes,4215,6799,6547,6529,6444,2621,2600,2600,3886,4060,4060,4060,4060,4060,
60,El Salvador,236,Soybeans,5312,Area harvested,ha,1100,1200,1400,1600,1500,1700,1700,2000,2000,2500,2500,2438,2600,2600,2650
60,El Salvador,236,Soybeans,5419,Yield,hg/ha,22727,22243,21739,21235,20465,20706,20316,19373,19259,19116,18000,19175,19231,19231,19353
60,El Salvador,236,Soybeans,5510,Production,tonnes,2500,2669,3044,3398,3070,3520,3454,3875,3852,4779,4500,4676,5000,5000,5129
60,El Salvador,236,Soybeans,5525,Seed,tonnes,48,56,64,60,68,68,80,80,100,100,103,104,104,106,
69,French Guiana,236,Soybeans,5312,Area harvested,ha,,,,,,,,,,,,,,,
69,French Guiana,236,Soybeans,5419,Yield,hg/ha,,,,,,,,,,,,,,,
69,French Guiana,236,Soybeans,5510,Production,tonnes,,,,,,,,,,,,,,,
89,Guatemala,236,Soybeans,5312,Area harvested,ha,9800,11000,13000,13000,13000,13000,13000,13000,13000,14000,14000,14000,14000,15000,15000
