id,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,scheduled_delivery_date,delivered_to_client_date,product_group,sub_classification,vendor,item_id,item_description,brand,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,weight_kilograms,freight_cost_usd,line_item_insurance_usd
85945,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,15-Mar-13,21-Feb-13,ARV,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,60,50000,363500,7.27,0.12,Hetero Unit III Hyderabad IN,See DN-3029 (ID#:82556),See DN-3029 (ID#:82556),509.63
85947,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,15-Apr-13,14-Mar-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,132320,621904,4.7,0.16,"Aurobindo Unit VII, IN",12328,9405.81,871.91
85948,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,8-Apr-13,16-Apr-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,7680,36096,4.7,0.16,"Aurobindo Unit VII, IN",See DN-3063 (ID#:84799),See DN-3063 (ID#:84799),50.61
85951,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,30-Apr-13,10-May-13,ARV,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,3000,6300,2.1,0.01,"Aurobindo Unit III, India",1159,5405.25,7.79
85952,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,30-Apr-13,8-Apr-13,ARV,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,86515,195523.9,2.26,0.04,Hetero Unit III Hyderabad IN,See DN-3084 (ID#:83125),See DN-3084 (ID#:83125),241.86
85953,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,19-Apr-13,19-Apr-13,ARV,Adult,SCMS from RDC,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,22000,266420,12.11,0.4,Mylan (formerly Matrix) Nashik,2503,4120.69,373.52
85955,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,28-Mar-13,30-Mar-13,ARV,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,60,43848,318774.96,7.27,0.12,"Cipla, Goa, India",See DN-3075 (ID#:83129),See DN-3075 (ID#:83129),446.92
85956,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-May-13,14-May-13,ARV,Adult,SCMS from RDC,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,30,19014,260301.66,13.69,0.46,Mylan (formerly Matrix) Nashik,See DN-3101 (ID#:83672),See DN-3101 (ID#:83672),321.99
85958,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,6-Jun-13,20-Jun-13,ARV,Adult,SCMS from RDC,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,60,2151,14067.54,6.54,0.11,"Aurobindo Unit III, India",See DN-3110 (ID#:84809),See DN-3110 (ID#:84809),17.4
85959,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,6-Jun-13,20-Jun-13,ARV,Adult,SCMS from RDC,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,60,567,3708.18,6.54,0.11,Hetero Unit III Hyderabad IN,See DN-3110 (ID#:84809),See DN-3110 (ID#:84809),4.59
85960,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,30-Apr-13,24-Apr-13,ARV,Adult,SCMS from RDC,SKU0135,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,120,507,12553.32,24.76,0.21,"Aurobindo Unit III, India",See DN-3125 (ID#:82571),See DN-3125 (ID#:82571),15.53
85961,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,30-Apr-13,24-Apr-13,ARV,Pediatric,SCMS from RDC,SKU0131,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Generic,60,132,298.32,2.26,0.04,Mylan (formerly Matrix) Nashik,See DN-3125 (ID#:82571),See DN-3125 (ID#:82571),0.37
85962,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,30-May-13,29-Apr-13,ARV,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,131520,297235.2,2.26,0.04,"Cipla, Goa, India",See DN-3132 (ID#:83681),See DN-3132 (ID#:83681),367.68
85963,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,28-Jun-13,30-Apr-13,ARV,Pediatric,SCMS from RDC,SKU0138,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Generic,60,2600,11960,4.6,0.08,"Aurobindo Unit III, India",122,1799.58,14.79
85964,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,21-May-13,3-May-13,ARV,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,60,36278,311265.24,8.58,0.14,"Cipla, Goa, India",4943,14547.55,385.04
85965,Uganda,PMO - US,From RDC,N/A - From RDC,Air,9-May-13,22-May-13,ARV,Adult,SCMS from RDC,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,61394,645864.88,10.52,0.35,Hetero Unit III Hyderabad IN,8115,13817.65,798.93
85966,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,21-May-13,23-May-13,ARV,Pediatric,SCMS from RDC,SKU0108,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",Generic,60,2027,8716.1,4.3,0.07,"Cipla, Goa, India",218,1941.82,10.78
85967,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,31-May-13,30-May-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,1380,6486,4.7,0.16,"Aurobindo Unit VII, IN",142,1034.64,8.02
85969,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,4-Jun-13,10-May-13,ARV,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,47091,156813.03,3.33,0.11,"Strides, Bangalore, India.",See DN-3173 (ID#:83687),See DN-3173 (ID#:83687),193.98
85970,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,4-Jun-13,10-May-13,ARV,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,120000,399600,3.33,0.11,"Hetero, Jadcherla, unit 5, IN",See DN-3173 (ID#:83687),See DN-3173 (ID#:83687),494.31
85971,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,25-Jun-13,29-May-13,ARV,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,96800,223608,2.31,0.04,"Cipla, Goa, India",11808,17650.15,276.6
85972,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,28-Jun-13,23-May-13,ARV,Pediatric,SCMS from RDC,SKU0126,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,240,24977,48705.15,1.95,0.01,"Aurobindo Unit III, India",9174,7185.6,68.28
85974,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,15-Jul-13,23-Jul-13,ARV,Adult,SCMS from RDC,SKU0132,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Generic,30,78787,1021079.52,12.96,0.43,Mylan (formerly Matrix) Nashik,9347,Freight Included in Commodity Cost,1431.55
85975,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,31-Jul-13,26-Jul-13,ARV,Adult,SCMS from RDC,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,60,5320,34101.2,6.41,0.11,"Aurobindo Unit III, India",273,5496.08,42.18
85977,Cameroon,PMO - US,From RDC,N/A - From RDC,Air Charter,22-Jul-13,31-Jul-13,ARV,Adult,SCMS from RDC,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,45000,473400,10.52,0.35,Hetero Unit III Hyderabad IN,See DN-3227 (ID#:82589),See DN-3227 (ID#:82589),585.6
85978,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,31-Jul-13,6-Aug-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,131520,618144,4.7,0.16,"Aurobindo Unit VII, IN",See DN-3231 (ID#:84831),See DN-3231 (ID#:84831),764.64
85979,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,30-Jul-13,6-Aug-13,ARV,Pediatric,SCMS from RDC,SKU0140,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Generic,60,14217,59000.55,4.15,0.07,Mylan (formerly Matrix) Nashik,See DN-3232 (ID#:85378),See DN-3232 (ID#:85378),72.98
85980,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,31-Jul-13,6-Aug-13,ARV,Adult,SCMS from RDC,SKU0135,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,120,16000,336000,21,0.18,"Aurobindo Unit III, India",3893,17548.41,415.63
85981,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,31-Jul-13,6-Aug-13,ARV,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,2000,4200,2.1,0.01,"Aurobindo Unit III, India",See DN-3216 (ID#:83701),See DN-3216 (ID#:83701),5.2
85982,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,21-Aug-13,30-Jul-13,ARV,Pediatric,SCMS from RDC,SKU0140,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Generic,60,19000,78850,4.15,0.07,"Cipla, Goa, India",2511,Freight Included in Commodity Cost,97.54
85983,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,31-Oct-13,23-Jul-13,ARV,Adult,SCMS from RDC,SKU0162,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Generic,30,1789,24187.28,13.52,0.45,Mylan (formerly Matrix) Nashik,162,1478.34,29.92
85985,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,21-Aug-13,23-Jul-13,ARV,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,60,26,223.08,8.58,0.14,Hetero Unit III Hyderabad IN,33051,Freight Included in Commodity Cost,0.28
85986,Burundi,PMO - US,From RDC,N/A - From RDC,Air,24-Aug-13,26-Aug-13,ARV,Adult,SCMS from RDC,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,60,8040,56280,7,0.12,Hetero Unit III Hyderabad IN,See DN-3257 (ID#:83148),See DN-3257 (ID#:83148),69.62
85987,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2-Sep-13,2-Sep-13,ARV,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,60,14010,120205.8,8.58,0.14,"Cipla, Goa, India",See DN-3271 (ID#:85394),See DN-3271 (ID#:85394),148.69
85989,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,9-Oct-13,9-Oct-13,ARV,Adult,SCMS from RDC,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,125320,1318366.4,10.52,0.35,Hetero Unit III Hyderabad IN,16498,10825.06,1630.82
85990,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,27-Sep-13,27-Sep-13,ARV,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,13100,27510,2.1,0.01,"Aurobindo Unit III, India",5291,4044.33,34.03
85991,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,13-Nov-13,13-Nov-13,ARV,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,2000,4520,2.26,0.04,"Cipla, Goa, India",See DN-3289 (ID#:84844),See DN-3289 (ID#:84844),5.59
85992,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,13-Nov-13,13-Nov-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,4969,23354.3,4.7,0.16,Hetero Unit III Hyderabad IN,See DN-3289 (ID#:84844),See DN-3289 (ID#:84844),28.89
85993,Uganda,PMO - US,From RDC,N/A - From RDC,Air,27-Sep-13,27-Sep-13,ARV,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,47925,108310.5,2.26,0.04,Hetero Unit III Hyderabad IN,2933,20719.01,133.98
85994,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,25-Oct-13,1-Oct-13,ARV,Pediatric,SCMS from RDC,SKU0070,"Lamivudine/Stavudine 30/6mg, dispersible tablets, 60 Tabs",Generic,60,926,1759.4,1.9,0.03,"Cipla, Goa, India",See DN-3300 (ID#:82601),See DN-3300 (ID#:82601),2.18
85995,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,22-Oct-13,22-Oct-13,ARV,Adult,SCMS from RDC,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,60,39180,88546.8,2.26,0.04,Hetero Unit III Hyderabad IN,See DN-3298 (ID#:84283),See DN-3298 (ID#:84283),109.53
85996,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,8-Jan-14,13-Sep-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,12180,57246,4.7,0.16,"Aurobindo Unit VII, IN",1208,3738.52,70.81
85997,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-Oct-13,8-Oct-13,ARV,Adult,SCMS from RDC,SKU0008,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Aluvia,120,17167,347116.74,20.22,0.17,ABBVIE Ludwigshafen Germany,3547,6052.1,429.38
85998,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,20-Sep-13,12-Sep-13,ARV,Adult,SCMS from RDC,SKU0162,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Generic,30,284,3839.68,13.52,0.45,Mylan (formerly Matrix) Nashik,48,34218.36,4.75
86000,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,20-Sep-13,12-Sep-13,ARV,Pediatric,SCMS from RDC,SKU0140,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Generic,60,46050,179134.5,3.89,0.06,Mylan (formerly Matrix) Nashik,2847,5703.06,221.59
86001,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,30-Sep-13,17-Sep-13,ARV,Adult,SCMS from RDC,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,3908,44785.68,11.46,0.19,"Aurobindo Unit III, India",See DN-3327 (ID#:85400),See DN-3327 (ID#:85400),55.4
86003,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,31-Oct-13,24-Oct-13,ARV,Adult,SCMS from RDC,SKU0162,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Generic,30,3316,44832.32,13.52,0.45,Mylan (formerly Matrix) Nashik,292,2593.56,55.46
86005,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,21-Oct-13,8-Nov-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,21709,102032.3,4.7,0.16,Mylan (formerly Matrix) Nashik,1713,5591.3,126.21
86007,Dominican Republic,PMO - US,From RDC,N/A - From RDC,Air,29-Oct-13,10-Oct-13,ARV,Adult,SCMS from RDC,SKU0003,"Lamivudine 150mg, tablets, 60 Tabs",Generic,60,6617,13167.83,1.99,0.03,Hetero Unit III Hyderabad IN,See DN-3355 (ID#:83726),See DN-3355 (ID#:83726),16.29
86008,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-Oct-13,4-Nov-13,ARV,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,30,3478,21111.46,6.07,0.2,Mylan (formerly Matrix) Nashik,See DN-3347 (ID#:82611),See DN-3347 (ID#:82611),26.11
86009,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,30-Nov-13,22-Oct-13,ARV,Pediatric,SCMS from RDC,SKU0142,"Efavirenz 200mg, scored tablets, 90 Tabs",Generic,90,1000,9300,9.3,0.1,"Strides, Bangalore, India.",68,1004.86,11.5
86010,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,31-Oct-13,14-Oct-13,ARV,Adult,SCMS from RDC,SKU0008,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Aluvia,120,56260,1137577.2,20.22,0.17,ABBVIE Ludwigshafen Germany,12427,20225.08,1407.18
86014,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,30-Nov-13,25-Nov-13,ARV,Adult,SCMS from RDC,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,30,37696,420310.4,11.15,0.37,Hetero Unit III Hyderabad IN,5093,10942.89,519.92
86015,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,16-Dec-13,20-Dec-13,ARV,Pediatric,SCMS from RDC,SKU0131,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Generic,60,4160,8944,2.15,0.04,Mylan (formerly Matrix) Nashik,See DN-3402 (ID#:83735),See DN-3402 (ID#:83735),9.19
86017,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,30-Nov-13,25-Nov-13,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,83551,401880.31,4.81,0.16,Hetero Unit III Hyderabad IN,See DN-3413 (ID#:83181),See DN-3413 (ID#:83181),497.13
86018,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,31-Dec-13,28-Nov-13,ARV,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,66864,222657.12,3.33,0.11,"Strides, Bangalore, India.",4067,6976.78,275.43
86019,Burundi,PMO - US,From RDC,N/A - From RDC,Air,31-Dec-13,17-Feb-14,ARV,Pediatric,SCMS from RDC,SKU0130,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,549,796.05,1.45,0.01,"Aurobindo Unit III, India",201,1530.81,0.98
86020,Guyana,PMO - US,From RDC,N/A - From RDC,Air,31-Dec-13,2-Dec-13,ARV,Adult,SCMS from RDC,SKU0008,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Aluvia,120,1490,30127.8,20.22,0.17,ABBVIE Ludwigshafen Germany,See DN-3425 (ID#:82618),See DN-3425 (ID#:82618),37.27
86021,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,15-Jan-14,15-Jan-14,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,2575,12102.5,4.7,0.16,Hetero Unit III Hyderabad IN,272,5419.22,14.97
86022,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,3-Dec-13,10-Dec-13,ARV,Pediatric,SCMS from RDC,SKU0126,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Generic,240,2000,3900,1.95,0.01,"Aurobindo Unit III, India",736,4747.87,4.82
86023,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,31-Jan-14,26-Nov-13,ARV,Pediatric,SCMS from RDC,SKU0131,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Generic,60,6398,14459.48,2.26,0.04,"Aurobindo Unit III, India",394,26340,17.89
86024,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,30-Jan-14,ARV,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,50000,166500,3.33,0.11,"Cipla, Goa, India",See DN-3439 (ID#:85423),See DN-3439 (ID#:85423),205.96
86025,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,17-Dec-13,11-Dec-13,ARV,Adult,SCMS from RDC,SKU0008,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Aluvia,120,11193,226322.46,20.22,0.17,ABBVIE Ludwigshafen Germany,2518,33986.07,279.96
86027,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-Dec-13,25-Feb-14,ARV,Adult,SCMS from RDC,SKU0105,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Generic,30,337,1978.19,5.87,0.2,Mylan (formerly Matrix) Nashik,See DN-3458 (ID#:83196),See DN-3458 (ID#:83196),2.45
86028,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,13-Jan-14,ARV,Pediatric,SCMS from RDC,SKU0145,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,241,2050.91,8.51,0.04,"Aurobindo Unit III, India",64,7300,2.54
86029,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,7-Mar-14,ARV,Pediatric,SCMS from RDC,SKU0093,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Generic,60,9312,21417.6,2.3,0.04,"Cipla, Goa, India",1221,4847.8,26.49
86030,South Sudan,PMO - US,From RDC,N/A - From RDC,Air,22-Jan-14,11-Feb-14,ARV,Adult,SCMS from RDC,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,30,2100,6993,3.33,0.11,"Strides, Bangalore, India.",See DN-3493 (ID#:84322),See DN-3493 (ID#:84322),7.19
86031,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,3-Feb-14,ARV,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,60,26540,219220.4,8.26,0.14,"Aurobindo Unit III, India",See DN-3497 (ID#:82640),See DN-3497 (ID#:82640),271.18
86032,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,31-Jan-14,18-Jan-14,ARV,Pediatric,SCMS from RDC,SKU0131,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Generic,60,12000,27120,2.26,0.04,Mylan (formerly Matrix) Nashik,See DN-3504 (ID#:84884),See DN-3504 (ID#:84884),33.55
86033,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,19-Feb-14,ARV,Pediatric,SCMS from RDC,SKU0138,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Generic,60,9458,37832,4,0.07,"Aurobindo Unit III, India",See DN-3501 (ID#:82641),See DN-3501 (ID#:82641),46.8
86034,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,30-Jan-14,ARV,Pediatric,SCMS from RDC,SKU0146,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 100 ml",Generic,100,45285,58870.5,1.3,0.01,"Aurobindo Unit III, India",8998,5458.45,72.82
86040,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,30-Jan-14,11-Feb-14,ARV,Pediatric,SCMS from RDC,SKU0138,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Generic,60,2088,8352,4,0.07,"Aurobindo Unit III, India",102,2021.95,8.59
86041,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,31-Jan-14,13-Feb-14,ARV,Pediatric,SCMS from RDC,SKU0117,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,240,5700,11970,2.1,0.01,"Aurobindo Unit III, India",2845,10943.15,14.81
86042,Tanzania,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,19-Feb-14,ARV,Pediatric,SCMS from RDC,SKU0146,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 100 ml",Generic,100,13171,17122.3,1.3,0.01,"Aurobindo Unit III, India",See DN-3531 (ID#:83761),See DN-3531 (ID#:83761),21.18
86043,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,31-Jan-14,25-Feb-14,ARV,Adult,SCMS from RDC,SKU0135,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,120,5247,107458.56,20.48,0.17,Mylan (formerly Matrix) Nashik,1382,8456.96,132.93
86044,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,31-Jan-14,13-Feb-14,ARV,Adult,SCMS from RDC,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,60,6200,70432,11.36,0.19,"Aurobindo Unit III, India",See DN-3530 (ID#:86041),See DN-3530 (ID#:86041),87.12
86045,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,28-Feb-14,18-Feb-14,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,7426,34902.2,4.7,0.16,"Cipla, Kurkumbh, India",753,4063.81,43.17
86046,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,28-Feb-14,18-Feb-14,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,22400,105280,4.7,0.16,"Cipla, Kurkumbh, India",See DN-3546 (ID#:82651),See DN-3546 (ID#:82651),130.23
86047,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,28-Feb-14,18-Jan-14,ARV,Adult,SCMS from RDC,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,30,5173,24313.1,4.7,0.16,"Cipla, Kurkumbh, India",See DN-3547 (ID#:83763),See DN-3547 (ID#:83763),30.08
86048,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,28-Feb-14,10-Feb-14,ARV,Adult,SCMS from RDC,SKU0054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Generic,60,77999,644271.74,8.26,0.14,"Cipla, Goa, India",See DN-3551 (ID#:84895),See DN-3551 (ID#:84895),796.96
86049,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,28-Feb-14,1-Mar-14,ARV,Adult,SCMS from RDC,SKU0162,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Generic,30,611,8260.72,13.52,0.45,Mylan (formerly Matrix) Nashik,55,1335.15,10.22
